us2-ka-ta	NF.V.ABS.GEN.GEN.ABL	1
us2-ka-ta	NF.V.PT.GEN.GEN.ABL	1
us2-sa	NF.V.PT	51
us2-sa	NF.V.PT		1
us2-sa	NF.V.PT.L1	1
us2-sa-a-bi	NF.V.PT.3-SG-NH-POSS	1
us2-sa-bi	NF.V.PT.3-SG-NH-POSS	5
usz2	NF.V.ABS	1
usz-bar	N	3
usz-bar	N.GEN	3
usz-bar	N.GEN.ABS	1
usz-bar	N.GEN.DAT-H	2
usz-bar-e	N.ERG	1
usz-gid2-da	FN	1
usz-ki-...	PN.DAT-H	1
usz-mu	PN	1
usz-mu	PN.ERG	1
usz-mu-ta	PN.GEN.ABL	2
uzu	N	1
wa-ta2-ru-um	PN	2
x	N	2
x	N.DAT-H	1
x	NU	2
x	PN	1
x-...	PN	1
x-{d}x-x	PN.DAT-H	1
x{ki}	SN.TERM	1
x-dan-num2-ta	PN.GEN.ABL	1
x-kam	NU.GEN.COP-3-SG	4
x-kam	NU.GEN.COP-3-SG.TERM	1
x-lu2-x-x	PN	1
x-ma-ma-ta	PN.GEN.ABL	1
x-nita2	PN	1
x-x{ki}-me	SN.GEN.ABS.COP-3-PL	1
x-x-al-ta	PN.GEN.ABL	1
x-x-i3-li2	PN.DAT-H	2
x-x-x	PN	1
x-x-x	PN.GEN	1
za	N	1
za3-ge	PN	1
za3-mu	PN.GEN	1
za3-mu-ka	N.GEN	1
za-ab-sza-li{ki}	SN.GEN	1
za-ab-sza-li{ki}	SN.GEN.ABS	12
za-a-num2-ta	PN.GEN.ABL	1
zabar	N	5
zabar	N.ABS	1
zabar	NF.V.ABS.ABS	1
zabar-dab5	N	1
zabar-dab5	N.ABS	1
zabar-dab5	N.ERG	1
zabar-dab5	N.GEN	1
zadim	N	1
zah3	NF.V.PT	3
zah3	NF.V.PT.ABS	1
zal-la	NF.V.PT	1
zal-la-ta	NF.V.PT.ABL	2
zar3	N	6
za-ri-iq	PN.ERG	1
za-x-ku3-ga-ni	PN.GEN	1
ze2-a	NF.V.PT	1
ze2-na	N	1
zi2-na-na	PN.ERG	1
zi3	N	35
zi3	N.ABS	1
zi3	N.ABS		1
zi3-da	N.GEN	1
zi3-da	N.GEN.ABS	1
zi3-da-ka	N.GEN.GEN	1
zi3-gu	N	6
zi3-IL2	N	1
zi-da	NF.V.PT	1
zi-ga	N	13
zi-ga	NF.V.PT	30
zi-ga	NF.V.PT.ABS	1
zi-ga	NF.V.PT.GEN.ABS	1
zi-ga-am3	NF.V.PT.ABS.COP-3-SG	11
zi-re	NF.V.F	1
ziz2	N	6
zu2-lum	N	2
zu2-si	MN.L1	1
zu-al	PN.GEN.DAT-H	1
zu-ba-ga	PN.ERG	1
zu-ba-ga-ta	PN.GEN.ABL	1
zuh-a	NF.V.PT	1
zu-u2-zu	PN	1
zu-zu-a	PN.DAT-H	1
