i-di3-a	PN.GEN.ABS	1
i-di3-{d}suen	PN.GEN.ABS	1
i-di3-er3-ra	PN.GEN.ABS	1
i-di3-...	PN.GEN.ABS	1
igi-an-na-ke4-zu	PN	2
igi-an-na-ke4-zu	PN.GEN.ABS	1
igi	N	1
ik-szu-dum	PN	1
i-la-ak-szu-qir	PN	1
i-lam-lam-mu-ma	PN.GEN.ERG	1
im-da-ab-su3-re6	FIN.VEN.3-NH.COM.3-SG-NH-P.V.3-SG-A	1
imin-bi	NF.V.3-NH-POSS.ABS	1
im-ma-szi-gar	FIN.VEN.MID.TERM.3-SG-H-A.V.3-SG-P	1
im-mi-dab6	FIN.VEN.3-NH.L3.3-SG-H-A.V.3-SG-P	1
in-da5-kur2-a	FIN.3-SG-H.COM.3-SG-NH-P.V.3-SG-A.SUB.ABS	1
in-da-gur-da	PN.ABS	1
in-du3-a	FIN.3-SG-H-A.V.3-SG-P.SUB.ABS	6
in-du3-a	FIN.3-SG-H-A.V.3-SG-P.SUB.ERG	1
in-du3-a	FIN.3-SG-H-A.V.3-SG-P.SUB.L1	1
in-dub-ba	N.GEN	1
inim-{d}szara2	PN	3
inim	N.ABS	2
in-ma-ni-pa3	3-NH.DAT.3-SG-H-A.pad.3-SG-P	1
in-na-an-ba	FIN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
in-na-ba	FIN.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	26
in-na-ba	N.2-SG-POSS.ABS	1
in-pa3	FIN.3-SG-H-A.V.3-SG-P	11
in-zu-zu	PN.ABS	1
i-...	PN	1
iri{ki}-ni	N.3-SG-H-POSS.L3-NH	1
iri	N	1
iri-ni-da	N.3-SG-H-POSS.COM	1
iri-ni	N.3-SG-H-POSS.ERG	2
iri-sa12-rig7{ki}	SN.GEN.ABS	1
i-s,ur-dingir	PN	1
i-szar-be-li2	PN.GEN.ABS	1
iszib	N	1
i-szim-{d}szul-gi	PN	1
isz-ku-un-{d}suen{ki}	SN.GEN.ABS	1
isz-ku-un-e2-a	PN	1
isz-me-dingir	PN.GEN.ABS	1
iti-da	N.L1	1
it-ra-ak-i3-li2	PN	1
i-tur2-dingir	PN	3
i-tu-ri-a	PN	2
kad5(PAP)	NF.V	1
ka-guru7	N	1
ka-ku3-ga-ni	PN	1
ka-ku3	PN.GEN.ABS	1
kalam-ma-na-ka-sze3	N.3-SG-H-POSS.GEN.GEN.TERM	2
kalam-ma-na	N.3-SG-H-POSS.GEN	17
kalam-ma	N.GEN	5
kalam	N.ABS	1
kal-ga	NF.V.SUB	443
kal-ga	NF.V.SUB.ABS	4
kal-ga	SN.GEN	1
kal-ga-sze3	NF.V.SUB.GEN.TERM	1
kal-i3-li2	PN	2
kal-la-mu	PN	2
KA-...	PN	1
kar2-har{ki}	SN.GEN	1
kar-da{ki}-ka	GN.GEN	1
karkar{ki}	SN.ABS	1
kar-zi-da-a	SN.L1	2
kar-zi-da-ka-ni	SN.3-SG-H-POSS.ABS	1
kar-zi-da	SN.GEN	1
kas4	N	3
kas4	N.GEN	1
kaskal-la-ka-ni-ir	N.GEN.3-SG-H-POSS.ABS	1
kaskal-la-ka-ni-ir	N.GEN.3-SG-H-POSS.DAT-H	1
ka-zal-lu{ki}	SN.GEN.ABS	1
kesz2-ra2	N	1
kesz3{ki}	SN.GEN	1
ki-ag2-a-ni	NF.V.3-SG-H-POSS.ABS	2
ki-ag2-ga2-a-ni	NF.V.3-SG-H-POSS.ABS	1
ki-ag2-ga2-a-ni	NF.V.3-SG-H-POSS.DAT-H	1
ki-ag2-ga2-na-sze3	NF.V.3-SG-H-POSS.GEN.TERM	1
ki-ag2-ga2-ni-ir	NF.V.3-SG-H-POSS.DAT-H	8
ki-ag2-ga2-ni	NF.V.3-SG-H-POSS.ABS	24
ki-ag2-ga2-ni	NF.V.3-SG-H-POSS.ERG	2
ki-ag2	NF.V	50
ki-ag2-ni	NF.V.3-SG-H-POSS.ABS	3
ki-be2	N.3-SG-NH-POSS.L3-NH	5
ki-en-gi	GN	79
...{ki}	GN	1
ki-gub-ba-bi	N.3-SG-NH-POSS.ABS	1
ki-gub-ba-bi	NF.V.SUB.3-SG-NH-POSS.COM	1
ki-gub-bi-sze3	NF.V.SUB.3-SG-NH-POSS.TERM	1
kikken2	N.GEN.GEN.ABS	1
ki-masz{ki}	GN	1
ki	N	7
ki	N.ABS	1
kin	NF.V	1
ki-ra	N.GEN.DAT-H	1
